State,value,Category,Scenario
NC_Martin,TX_Denton,Non Speciality Crop,RCP45
NC_Martin,AR_Miller,Speciality Crop,RCP45
NC_Martin,TX_Morris,Non Speciality Crop,RCP45
NC_Martin,TX_Hamilton,Speciality Crop,RCP45
NC_Martin,TX_Dallas,Non Speciality Crop,RCP45
NC_Nash,TX_Collin,Speciality Crop,RCP45
NC_Nash,TX_Van Zandt,Speciality Crop,RCP45
NC_Pasquotank,MS_Humphreys,Non Speciality Crop,RCP45
NC_Pasquotank,MS_Washington,Non Speciality Crop,RCP45
NC_Pasquotank,TX_Rockwall,Non Speciality Crop,RCP45
NC_Pasquotank,TX_Dallas,Non Speciality Crop,RCP45
NC_Pasquotank,MS_Sunflower,Non Speciality Crop,RCP45
NC_Pasquotank,AR_Desha,Non Speciality Crop,RCP45
NC_Pasquotank,TX_Kaufman,Non Speciality Crop,RCP45
NC_Pasquotank,TX_Limestone,Non Speciality Crop,RCP45
NC_Pender,TX_Angelina,Non Speciality Crop,RCP45
NC_Pender,TX_Blanco,Non Speciality Crop,RCP45
NC_Pender,TX_Leon,Non Speciality Crop,RCP45
NC_Pender,TX_Freestone,Non Speciality Crop,RCP45
NC_Pender,TX_Sabine,Non Speciality Crop,RCP45
NC_Pender,TX_Shelby,Non Speciality Crop,RCP45
NC_Pender,TX_Polk,Non Speciality Crop,RCP45
NC_Perquimans,MS_Humphreys,Non Speciality Crop,RCP45
NC_Perquimans,MS_Washington,Non Speciality Crop,RCP45
NC_Perquimans,TX_Rockwall,Non Speciality Crop,RCP45
NC_Perquimans,TX_Henderson,Speciality Crop,RCP45
NC_Perquimans,AR_Desha,Non Speciality Crop,RCP45
NC_Perquimans,MS_Sharkey,Non Speciality Crop,RCP45
NC_Perquimans,MS_Issaquena,Non Speciality Crop,RCP45
NC_Perquimans,TX_Kaufman,Non Speciality Crop,RCP45
NC_Perquimans,TX_Dallas,Non Speciality Crop,RCP45
NC_Pitt,TX_Kaufman,Non Speciality Crop,RCP45
NC_Pitt,TX_Dallas,Non Speciality Crop,RCP45
NC_Pitt,TX_Lampasas,Speciality Crop,RCP45
NC_Pitt,TX_Rockwall,Non Speciality Crop,RCP45
NC_Pitt,TX_Limestone,Non Speciality Crop,RCP45
NC_Pitt,TX_Tarrant,Non Speciality Crop,RCP45
NC_Pitt,TX_Hamilton,Speciality Crop,RCP45
NC_Pitt,TX_Henderson,Speciality Crop,RCP45
NC_Robeson,TX_Limestone,Non Speciality Crop,RCP45
NC_Robeson,TX_Johnson,Non Speciality Crop,RCP45
NC_Robeson,TX_Freestone,Non Speciality Crop,RCP45
NC_Robeson,TX_Bosque,Speciality Crop,RCP45
NC_Robeson,TX_Coryell,Speciality Crop,RCP45
NC_Robeson,TX_Hill,Non Speciality Crop,RCP45
NC_Robeson,TX_Leon,Non Speciality Crop,RCP45
NC_Robeson,TX_Madison,Speciality Crop,RCP45
NC_Robeson,TX_Houston,Non Speciality Crop,RCP45
NC_Rowan,TX_Cooke,Speciality Crop,RCP45
NC_Rowan,OK_Carter,Speciality Crop,RCP45
NC_Rowan,OK_Love,Non Speciality Crop,RCP45
NC_Sampson,TX_Limestone,Non Speciality Crop,RCP45
NC_Sampson,TX_Henderson,Speciality Crop,RCP45
NC_Sampson,TX_Lampasas,Speciality Crop,RCP45
NC_Sampson,TX_Hamilton,Speciality Crop,RCP45
NC_Sampson,TX_Ellis,Speciality Crop,RCP45
NC_Sampson,TX_Coryell,Speciality Crop,RCP45
NC_Sampson,TX_McLennan,Non Speciality Crop,RCP45
NC_Sampson,TX_Tarrant,Non Speciality Crop,RCP45
NC_Surry,AL_Colbert,Non Speciality Crop,RCP45
NC_Surry,AR_Faulkner,Non Speciality Crop,RCP45
NC_Surry,AR_Crawford,Non Speciality Crop,RCP45
NC_Surry,AR_Saline,Non Speciality Crop,RCP45
NC_Wake,TX_Hopkins,Non Speciality Crop,RCP45
NC_Wake,TX_Collin,Speciality Crop,RCP45
NC_Wake,MS_Clay,Non Speciality Crop,RCP45
NC_Wake,TX_Rains,Non Speciality Crop,RCP45
NC_Wake,TX_Callahan,Non Speciality Crop,RCP45
NC_Wake,TX_Rockwall,Non Speciality Crop,RCP45
NC_Washington,TX_Kaufman,Non Speciality Crop,RCP45
NC_Washington,TX_Rockwall,Non Speciality Crop,RCP45
NC_Washington,TX_Dallas,Non Speciality Crop,RCP45
NC_Washington,TX_Henderson,Speciality Crop,RCP45
NC_Washington,TX_Limestone,Non Speciality Crop,RCP45
NC_Washington,TX_Lampasas,Speciality Crop,RCP45
NC_Washington,TX_Cherokee,Non Speciality Crop,RCP45
NC_Washington,MS_Humphreys,Non Speciality Crop,RCP45
NC_Wayne,TX_Dallas,Non Speciality Crop,RCP45
NC_Wayne,TX_Tarrant,Non Speciality Crop,RCP45
NC_Wayne,TX_Limestone,Non Speciality Crop,RCP45
NC_Wayne,TX_Kaufman,Non Speciality Crop,RCP45
NC_Wayne,TX_Rockwall,Non Speciality Crop,RCP45
NC_Wayne,TX_Ellis,Speciality Crop,RCP45
NC_Wayne,TX_McLennan,Non Speciality Crop,RCP45
NC_Wayne,TX_Lampasas,Speciality Crop,RCP45
NC_Wilson,TX_Rockwall,Non Speciality Crop,RCP45
NC_Wilson,TX_Denton,Non Speciality Crop,RCP45
NC_Wilson,TX_Dallas,Non Speciality Crop,RCP45
NC_Wilson,TX_Collin,Speciality Crop,RCP45
NC_Wilson,TX_Tarrant,Non Speciality Crop,RCP45
NC_Wilson,TX_Callahan,Non Speciality Crop,RCP45
ND_Grand Forks,SD_Stanley,Non Speciality Crop,RCP45
ND_Grand Forks,SD_Jones,Non Speciality Crop,RCP45
ND_Grand Forks,SD_Jerauld,Non Speciality Crop,RCP45
ND_Grand Forks,SD_Sully,Non Speciality Crop,RCP45
ND_Grand Forks,SD_Haakon,Non Speciality Crop,RCP45
ND_Grand Forks,SD_Hughes,Non Speciality Crop,RCP45
ND_Grand Forks,SD_Aurora,Non Speciality Crop,RCP45
ND_Grand Forks,SD_Tripp,Non Speciality Crop,RCP45
ND_Grand Forks,SD_Dewey,Non Speciality Crop,RCP45
ND_Grand Forks,SD_Buffalo,Non Speciality Crop,RCP45
ND_Kidder,SD_Stanley,Non Speciality Crop,RCP45
ND_Kidder,SD_Jones,Non Speciality Crop,RCP45
ND_Kidder,SD_Jackson,Non Speciality Crop,RCP45
ND_Kidder,SD_Mellette,Non Speciality Crop,RCP45
ND_Kidder,SD_Haakon,Non Speciality Crop,RCP45
ND_Kidder,SD_Hughes,Non Speciality Crop,RCP45
ND_Kidder,SD_Sully,Non Speciality Crop,RCP45
ND_Kidder,SD_Tripp,Non Speciality Crop,RCP45
ND_Kidder,SD_Lyman,Non Speciality Crop,RCP45
ND_Pembina,SD_Sully,Non Speciality Crop,RCP45
ND_Pembina,SD_Haakon,Non Speciality Crop,RCP45
ND_Pembina,SD_Hughes,Non Speciality Crop,RCP45
ND_Pembina,SD_Stanley,Non Speciality Crop,RCP45
ND_Pembina,SD_Jerauld,Non Speciality Crop,RCP45
ND_Pembina,SD_Ziebach,Non Speciality Crop,RCP45
ND_Pembina,SD_Dewey,Non Speciality Crop,RCP45
ND_Pembina,SD_Jones,Non Speciality Crop,RCP45
ND_Pembina,SD_Aurora,Non Speciality Crop,RCP45
ND_Pembina,SD_Davison,Non Speciality Crop,RCP45
ND_Sargent,SD_Tripp,Non Speciality Crop,RCP45
ND_Sargent,SD_Jones,Non Speciality Crop,RCP45
ND_Sargent,SD_Mellette,Non Speciality Crop,RCP45
ND_Sargent,SD_Charles Mix,Non Speciality Crop,RCP45
ND_Sargent,SD_Douglas,Non Speciality Crop,RCP45
ND_Sargent,SD_Lyman,Non Speciality Crop,RCP45
ND_Sargent,SD_Jackson,Non Speciality Crop,RCP45
ND_Sargent,SD_Stanley,Non Speciality Crop,RCP45
ND_Traill,SD_Stanley,Non Speciality Crop,RCP45
ND_Traill,SD_Jones,Non Speciality Crop,RCP45
ND_Traill,SD_Haakon,Non Speciality Crop,RCP45
ND_Traill,SD_Mellette,Non Speciality Crop,RCP45
ND_Traill,SD_Davison,Non Speciality Crop,RCP45
ND_Traill,SD_Jerauld,Non Speciality Crop,RCP45
ND_Traill,SD_Jackson,Non Speciality Crop,RCP45
ND_Traill,SD_Aurora,Non Speciality Crop,RCP45
ND_Traill,SD_Tripp,Non Speciality Crop,RCP45
ND_Traill,SD_Lyman,Non Speciality Crop,RCP45
ND_Walsh,SD_Sully,Non Speciality Crop,RCP45
ND_Walsh,SD_Stanley,Non Speciality Crop,RCP45
ND_Walsh,SD_Jones,Non Speciality Crop,RCP45
ND_Walsh,SD_Hughes,Non Speciality Crop,RCP45
ND_Walsh,SD_Haakon,Non Speciality Crop,RCP45
ND_Walsh,SD_Dewey,Non Speciality Crop,RCP45
ND_Walsh,SD_Jerauld,Non Speciality Crop,RCP45
ND_Walsh,SD_Ziebach,Non Speciality Crop,RCP45
ND_Walsh,SD_Buffalo,Non Speciality Crop,RCP45
ND_Walsh,SD_Aurora,Non Speciality Crop,RCP45
ND_Williams,SD_Stanley,Non Speciality Crop,RCP45
ND_Williams,SD_Haakon,Non Speciality Crop,RCP45
ND_Williams,SD_Jones,Non Speciality Crop,RCP45
ND_Williams,SD_Ziebach,Non Speciality Crop,RCP45
ND_Williams,SD_Jackson,Non Speciality Crop,RCP45
ND_Williams,MT_Custer,Non Speciality Crop,RCP45
ND_Williams,SD_Dewey,Non Speciality Crop,RCP45
ND_Williams,ID_Washington,Speciality Crop,RCP45
ND_Williams,SD_Mellette,Non Speciality Crop,RCP45
ND_Williams,ID_Payette,Speciality Crop,RCP45
NE_Chase,KS_Rush,Non Speciality Crop,RCP45
NE_Chase,KS_Seward,Non Speciality Crop,RCP45
NE_Chase,KS_Ness,Non Speciality Crop,RCP45
NE_Chase,OK_Beaver,Non Speciality Crop,RCP45
NE_Chase,KS_Meade,Non Speciality Crop,RCP45
NE_Chase,KS_Rooks,Non Speciality Crop,RCP45
NE_Chase,KS_Clark,Non Speciality Crop,RCP45
NE_Chase,KS_Lane,Non Speciality Crop,RCP45
NE_Chase,KS_Phillips,Non Speciality Crop,RCP45
NE_Chase,KS_Hodgeman,Non Speciality Crop,RCP45
NE_Lincoln,KS_Osborne,Non Speciality Crop,RCP45
NE_Lincoln,KS_Rush,Non Speciality Crop,RCP45
NE_Lincoln,KS_Smith,Non Speciality Crop,RCP45
NE_Lincoln,KS_Phillips,Non Speciality Crop,RCP45
NE_Lincoln,KS_Ness,Non Speciality Crop,RCP45
NE_Lincoln,KS_Rooks,Non Speciality Crop,RCP45
NE_Lincoln,KS_Scott,Non Speciality Crop,RCP45
NE_Lincoln,KS_Norton,Non Speciality Crop,RCP45
NE_Morrill,KS_Phillips,Non Speciality Crop,RCP45
NE_Morrill,KS_Kearny,Non Speciality Crop,RCP45
NE_Morrill,KS_Scott,Non Speciality Crop,RCP45
NE_Morrill,KS_Grant,Speciality Crop,RCP45
NE_Morrill,KS_Stanton,Non Speciality Crop,RCP45
NE_Morrill,CO_Bent,Non Speciality Crop,RCP45
NE_Morrill,CO_Prowers,Non Speciality Crop,RCP45
NE_Morrill,KS_Rooks,Non Speciality Crop,RCP45
NE_Morrill,KS_Graham,Non Speciality Crop,RCP45
NE_Morrill,KS_Lane,Non Speciality Crop,RCP45
NH_Hillsborough,OR_Jackson,Speciality Crop,RCP45
NH_Hillsborough,IA_Lee,Non Speciality Crop,RCP45
NH_Hillsborough,IL_Hancock,Non Speciality Crop,RCP45
NH_Hillsborough,MO_Knox,Non Speciality Crop,RCP45
NH_Hillsborough,UT_Salt Lake,Non Speciality Crop,RCP45
NH_Hillsborough,UT_Davis,Speciality Crop,RCP45
NH_Hillsborough,MO_Macon,Non Speciality Crop,RCP45
NH_Hillsborough,MO_Shelby,Non Speciality Crop,RCP45
NJ_Atlantic,MO_Dunklin,Speciality Crop,RCP45
NJ_Atlantic,AR_Greene,Non Speciality Crop,RCP45
NJ_Atlantic,AR_Clay,Non Speciality Crop,RCP45
NJ_Atlantic,VA_Essex,Non Speciality Crop,RCP45
NJ_Atlantic,AR_Randolph,Non Speciality Crop,RCP45
NJ_Atlantic,MO_Butler,Non Speciality Crop,RCP45
NJ_Atlantic,TN_Lake,Non Speciality Crop,RCP45
NJ_Atlantic,AR_Lawrence,Non Speciality Crop,RCP45
NJ_Atlantic,MO_Scott,Non Speciality Crop,RCP45
NJ_Atlantic,MD_Charles,Non Speciality Crop,RCP45
NJ_Burlington,MO_Dunklin,Speciality Crop,RCP45
NJ_Burlington,AR_Greene,Non Speciality Crop,RCP45
NJ_Burlington,AR_Lawrence,Non Speciality Crop,RCP45
NJ_Burlington,MD_Talbot,Non Speciality Crop,RCP45
NJ_Burlington,VA_Essex,Non Speciality Crop,RCP45
NJ_Burlington,AR_Clay,Non Speciality Crop,RCP45
NJ_Burlington,TN_Lake,Non Speciality Crop,RCP45
NJ_Burlington,VA_Westmoreland,Speciality Crop,RCP45
NJ_Burlington,MO_Butler,Non Speciality Crop,RCP45
NJ_Burlington,AR_Independence,Non Speciality Crop,RCP45
NJ_Camden,AR_Lawrence,Non Speciality Crop,RCP45
NJ_Camden,MO_Dunklin,Speciality Crop,RCP45
NJ_Camden,AR_Greene,Non Speciality Crop,RCP45
NJ_Camden,AR_Independence,Non Speciality Crop,RCP45
NJ_Camden,AR_Jackson,Non Speciality Crop,RCP45
NJ_Camden,AR_Clay,Non Speciality Crop,RCP45
NJ_Camden,VA_Essex,Non Speciality Crop,RCP45
NJ_Camden,MO_Butler,Non Speciality Crop,RCP45
NJ_Camden,UT_Washington,Non Speciality Crop,RCP45
NJ_Gloucester,CA_Shasta,Speciality Crop,RCP45
NJ_Gloucester,AR_Greene,Non Speciality Crop,RCP45
NJ_Gloucester,AR_Jackson,Non Speciality Crop,RCP45
NJ_Gloucester,AR_Poinsett,Non Speciality Crop,RCP45
NJ_Gloucester,AR_Woodruff,Non Speciality Crop,RCP45
NJ_Gloucester,VA_Middlesex,Non Speciality Crop,RCP45
NJ_Gloucester,MD_Somerset,Non Speciality Crop,RCP45
NJ_Gloucester,AR_Mississippi,Non Speciality Crop,RCP45
NJ_Gloucester,VA_Westmoreland,Speciality Crop,RCP45
NJ_Gloucester,NV_Lincoln,Non Speciality Crop,RCP45
NJ_Hunterdon,MO_Saint Louis,Non Speciality Crop,RCP45
NJ_Hunterdon,MD_Talbot,Non Speciality Crop,RCP45
NJ_Hunterdon,KS_Leavenworth,Non Speciality Crop,RCP45
NJ_Hunterdon,IL_Saint Clair,Non Speciality Crop,RCP45
NJ_Hunterdon,MD_Anne Arundel,Non Speciality Crop,RCP45
NJ_Hunterdon,MD_Cecil,Non Speciality Crop,RCP45
NJ_Hunterdon,NJ_Camden,Speciality Crop,RCP45
NJ_Hunterdon,IL_Randolph,Non Speciality Crop,RCP45
NJ_Hunterdon,UT_Washington,Non Speciality Crop,RCP45
NJ_Mercer,MD_Talbot,Non Speciality Crop,RCP45
NJ_Mercer,UT_Washington,Non Speciality Crop,RCP45
NJ_Mercer,MO_Scott,Non Speciality Crop,RCP45
NJ_Mercer,VA_Essex,Non Speciality Crop,RCP45
NJ_Mercer,MD_Anne Arundel,Non Speciality Crop,RCP45
NJ_Mercer,CA_Shasta,Speciality Crop,RCP45
NJ_Mercer,MD_Caroline,Speciality Crop,RCP45
NJ_Mercer,NJ_Salem,Speciality Crop,RCP45
NJ_Monmouth,MD_Talbot,Non Speciality Crop,RCP45
NJ_Monmouth,MD_Anne Arundel,Non Speciality Crop,RCP45
NJ_Monmouth,VA_Essex,Non Speciality Crop,RCP45
NJ_Monmouth,VA_Westmoreland,Speciality Crop,RCP45
NJ_Monmouth,AR_Greene,Non Speciality Crop,RCP45
NJ_Monmouth,UT_Washington,Non Speciality Crop,RCP45
NJ_Monmouth,AR_Lawrence,Non Speciality Crop,RCP45
NJ_Morris,IL_Clark,Non Speciality Crop,RCP45
NJ_Morris,MD_Cecil,Non Speciality Crop,RCP45
NJ_Morris,NJ_Mercer,Speciality Crop,RCP45
NJ_Morris,PA_Montgomery,Non Speciality Crop,RCP45
NJ_Morris,IL_Coles,Non Speciality Crop,RCP45
NJ_Morris,NJ_Camden,Speciality Crop,RCP45
NJ_Morris,NJ_Salem,Speciality Crop,RCP45
NJ_Salem,AR_Greene,Non Speciality Crop,RCP45
NJ_Salem,AR_Jackson,Non Speciality Crop,RCP45
NJ_Salem,AR_Poinsett,Non Speciality Crop,RCP45
NJ_Salem,AR_Woodruff,Non Speciality Crop,RCP45
NJ_Salem,AR_Craighead,Non Speciality Crop,RCP45
NJ_Salem,AR_Mississippi,Non Speciality Crop,RCP45
NJ_Salem,VA_Westmoreland,Speciality Crop,RCP45
NJ_Salem,TN_Lake,Non Speciality Crop,RCP45
NJ_Salem,MO_Dunklin,Speciality Crop,RCP45
NJ_Warren,NJ_Salem,Speciality Crop,RCP45
NJ_Warren,IL_Macoupin,Non Speciality Crop,RCP45
NJ_Warren,NJ_Camden,Speciality Crop,RCP45
NJ_Warren,IL_Madison,Speciality Crop,RCP45
NJ_Warren,MO_Marion,Non Speciality Crop,RCP45
NJ_Warren,MO_Audrain,Non Speciality Crop,RCP45
NM_Chaves,TX_Loving,Non Speciality Crop,RCP45
NM_Chaves,TX_Reeves,Non Speciality Crop,RCP45
NM_Chaves,TX_Culberson,Non Speciality Crop,RCP45
NM_Chaves,TX_Andrews,Non Speciality Crop,RCP45
NM_Chaves,TX_Midland,Speciality Crop,RCP45
NM_Chaves,TX_Glasscock,Speciality Crop,RCP45
NM_Chaves,TX_Crane,Non Speciality Crop,RCP45
NM_Chaves,NM_Eddy,Speciality Crop,RCP45
NM_Chaves,TX_Hudspeth,Speciality Crop,RCP45
NM_Chaves,TX_Gaines,Speciality Crop,RCP45
NM_Dona Ana,TX_Loving,Non Speciality Crop,RCP45
NM_Dona Ana,TX_Reeves,Non Speciality Crop,RCP45
NM_Dona Ana,TX_Crane,Non Speciality Crop,RCP45
NM_Dona Ana,TX_Midland,Speciality Crop,RCP45
NM_Dona Ana,TX_Irion,Non Speciality Crop,RCP45
NM_Dona Ana,TX_Culberson,Non Speciality Crop,RCP45
NM_Dona Ana,TX_El Paso,Speciality Crop,RCP45
NM_Dona Ana,TX_Reagan,Non Speciality Crop,RCP45
NM_Dona Ana,TX_Glasscock,Speciality Crop,RCP45
NM_Eddy,TX_Reeves,Non Speciality Crop,RCP45
NM_Eddy,TX_Loving,Non Speciality Crop,RCP45
NM_Eddy,TX_Crane,Non Speciality Crop,RCP45
NM_Eddy,TX_Midland,Speciality Crop,RCP45
NM_Eddy,TX_Concho,Non Speciality Crop,RCP45
NM_Eddy,TX_Glasscock,Speciality Crop,RCP45
NM_Eddy,TX_Andrews,Non Speciality Crop,RCP45
NM_Lea,TX_Loving,Non Speciality Crop,RCP45
NM_Lea,TX_Coke,Non Speciality Crop,RCP45
NM_Lea,TX_Dawson,Non Speciality Crop,RCP45
NM_Lea,TX_Andrews,Non Speciality Crop,RCP45
NM_Lea,TX_Reeves,Non Speciality Crop,RCP45
NM_Lea,TX_Mitchell,Non Speciality Crop,RCP45
NM_Lea,TX_Gaines,Speciality Crop,RCP45
NM_Lea,TX_Culberson,Non Speciality Crop,RCP45
NM_Lea,TX_King,Non Speciality Crop,RCP45
NM_Lea,TX_Fisher,Non Speciality Crop,RCP45
NM_Luna,TX_Loving,Non Speciality Crop,RCP45
NM_Luna,TX_Reeves,Non Speciality Crop,RCP45
NM_Luna,TX_Crane,Non Speciality Crop,RCP45
NM_Luna,TX_Midland,Speciality Crop,RCP45
NM_Luna,TX_Culberson,Non Speciality Crop,RCP45
NM_Luna,TX_El Paso,Speciality Crop,RCP45
NM_Luna,TX_Andrews,Non Speciality Crop,RCP45
NM_Luna,TX_Reagan,Non Speciality Crop,RCP45
NM_Luna,TX_Irion,Non Speciality Crop,RCP45
NM_Otero,TX_Loving,Non Speciality Crop,RCP45
NM_Otero,TX_Reeves,Non Speciality Crop,RCP45
NM_Otero,TX_Crane,Non Speciality Crop,RCP45
NM_Otero,TX_Midland,Speciality Crop,RCP45
NM_Otero,TX_Culberson,Non Speciality Crop,RCP45
NM_Otero,TX_El Paso,Speciality Crop,RCP45
NM_Otero,TX_Concho,Non Speciality Crop,RCP45
NM_Otero,TX_Andrews,Non Speciality Crop,RCP45
NM_Otero,TX_Terrell,Non Speciality Crop,RCP45
NM_Roosevelt,TX_King,Non Speciality Crop,RCP45
NM_Roosevelt,TX_Kent,Non Speciality Crop,RCP45
NM_Roosevelt,TX_Gaines,Speciality Crop,RCP45
NM_Roosevelt,TX_Terry,Speciality Crop,RCP45
NM_Roosevelt,TX_Dawson,Non Speciality Crop,RCP45
NM_Roosevelt,TX_Cottle,Non Speciality Crop,RCP45
NM_Roosevelt,NM_Eddy,Speciality Crop,RCP45
NM_Roosevelt,TX_Lynn,Non Speciality Crop,RCP45
NM_Roosevelt,TX_Andrews,Non Speciality Crop,RCP45
NM_Roosevelt,TX_Crosby,Non Speciality Crop,RCP45
NM_San Juan,CA_Inyo,Non Speciality Crop,RCP45
NM_San Juan,NM_Valencia,Speciality Crop,RCP45
NM_San Juan,AZ_Coconino,Non Speciality Crop,RCP45
NM_San Juan,AZ_Navajo,Non Speciality Crop,RCP45
NM_San Juan,UT_Grand,Non Speciality Crop,RCP45
NM_San Juan,NM_Sierra,Speciality Crop,RCP45
NM_San Juan,UT_Washington,Non Speciality Crop,RCP45
NM_San Juan,NV_Lincoln,Non Speciality Crop,RCP45
NM_Sierra,TX_Culberson,Non Speciality Crop,RCP45
NM_Sierra,TX_Andrews,Non Speciality Crop,RCP45
NM_Sierra,TX_Loving,Non Speciality Crop,RCP45
NM_Sierra,TX_Hudspeth,Speciality Crop,RCP45
NM_Sierra,TX_El Paso,Speciality Crop,RCP45
NM_Sierra,TX_Reeves,Non Speciality Crop,RCP45
NM_Sierra,NM_Eddy,Speciality Crop,RCP45
NM_Sierra,NM_Dona Ana,Speciality Crop,RCP45
NM_Sierra,TX_Midland,Speciality Crop,RCP45
NM_Sierra,NM_Otero,Speciality Crop,RCP45
NM_Valencia,NM_Otero,Speciality Crop,RCP45
NM_Valencia,NM_Luna,Speciality Crop,RCP45
NM_Valencia,NM_Chaves,Speciality Crop,RCP45
NM_Valencia,NM_Dona Ana,Speciality Crop,RCP45
NM_Valencia,TX_Hudspeth,Speciality Crop,RCP45
NM_Valencia,NM_Eddy,Speciality Crop,RCP45
NM_Valencia,NM_Sierra,Speciality Crop,RCP45
NM_Valencia,AZ_Yavapai,Non Speciality Crop,RCP45
NM_Valencia,TX_Culberson,Non Speciality Crop,RCP45
NM_Valencia,TX_Gaines,Speciality Crop,RCP45
NV_Lyon,UT_Grand,Non Speciality Crop,RCP45
NV_Lyon,NV_Churchill,Non Speciality Crop,RCP45
NV_Lyon,CA_Inyo,Non Speciality Crop,RCP45
NV_Lyon,NM_San Juan,Speciality Crop,RCP45
NV_Lyon,NM_Valencia,Speciality Crop,RCP45
NV_Lyon,CO_Otero,Speciality Crop,RCP45
NV_Lyon,AZ_Navajo,Non Speciality Crop,RCP45
NV_Lyon,NV_Lyon,Speciality Crop,RCP45
NY_Albany,PA_Montgomery,Non Speciality Crop,RCP45
NY_Albany,NJ_Somerset,Non Speciality Crop,RCP45
NY_Albany,NJ_Burlington,Speciality Crop,RCP45
NY_Cayuga,OH_Ottawa,Speciality Crop,RCP45
NY_Cayuga,MI_Berrien,Speciality Crop,RCP45
NY_Cayuga,NJ_Monmouth,Speciality Crop,RCP45
NY_Cayuga,PA_Montgomery,Non Speciality Crop,RCP45
NY_Cayuga,MI_Wayne,Non Speciality Crop,RCP45
NY_Cayuga,OR_Jackson,Speciality Crop,RCP45
NY_Cayuga,NJ_Burlington,Speciality Crop,RCP45
NY_Cayuga,NJ_Salem,Speciality Crop,RCP45
NY_Chautauqua,NY_Westchester,Non Speciality Crop,RCP45
NY_Chautauqua,PA_Lancaster,Speciality Crop,RCP45
NY_Chautauqua,OH_Ottawa,Speciality Crop,RCP45
NY_Chautauqua,PA_Lebanon,Speciality Crop,RCP45
NY_Chautauqua,PA_Bucks,Speciality Crop,RCP45
NY_Chautauqua,PA_Cumberland,Speciality Crop,RCP45
NY_Chautauqua,NJ_Monmouth,Speciality Crop,RCP45
NY_Clinton,OR_Jackson,Speciality Crop,RCP45
NY_Clinton,MI_Wayne,Non Speciality Crop,RCP45
NY_Clinton,OH_Ottawa,Speciality Crop,RCP45
NY_Clinton,MI_Monroe,Speciality Crop,RCP45
NY_Clinton,MI_Kalamazoo,Speciality Crop,RCP45
NY_Clinton,OH_Lucas,Non Speciality Crop,RCP45
NY_Clinton,PA_Cumberland,Speciality Crop,RCP45
NY_Clinton,OR_Umatilla,Speciality Crop,RCP45
NY_Clinton,WA_Garfield,Non Speciality Crop,RCP45
NY_Columbia,IL_Adams,Non Speciality Crop,RCP45
NY_Columbia,IL_Hancock,Non Speciality Crop,RCP45
NY_Columbia,MO_Knox,Non Speciality Crop,RCP45
NY_Columbia,MO_Shelby,Non Speciality Crop,RCP45
NY_Dutchess,IA_Lee,Non Speciality Crop,RCP45
NY_Dutchess,IA_Van Buren,Non Speciality Crop,RCP45
NY_Dutchess,MO_Knox,Non Speciality Crop,RCP45
NY_Dutchess,MO_Shelby,Non Speciality Crop,RCP45
NY_Erie,PA_Cumberland,Speciality Crop,RCP45
NY_Erie,OH_Ottawa,Speciality Crop,RCP45
NY_Erie,NJ_Monmouth,Speciality Crop,RCP45
NY_Erie,OH_Erie,Speciality Crop,RCP45
NY_Erie,NY_Westchester,Non Speciality Crop,RCP45
NY_Erie,OH_Lake,Non Speciality Crop,RCP45
NY_Erie,MI_Wayne,Non Speciality Crop,RCP45
NY_Erie,NJ_Somerset,Non Speciality Crop,RCP45
NY_Erie,PA_Lancaster,Speciality Crop,RCP45
NY_Franklin,MI_Berrien,Speciality Crop,RCP45
NY_Genesee,OH_Ottawa,Speciality Crop,RCP45
NY_Genesee,NJ_Burlington,Speciality Crop,RCP45
NY_Genesee,MI_Berrien,Speciality Crop,RCP45
NY_Genesee,MI_Wayne,Non Speciality Crop,RCP45
NY_Genesee,MD_Washington,Speciality Crop,RCP45
NY_Genesee,OR_Jackson,Speciality Crop,RCP45
NY_Genesee,NJ_Salem,Speciality Crop,RCP45
NY_Genesee,OH_Erie,Speciality Crop,RCP45
NY_Genesee,NJ_Monmouth,Speciality Crop,RCP45
NY_Genesee,NJ_Gloucester,Speciality Crop,RCP45
NY_Livingston,OH_Ottawa,Speciality Crop,RCP45
NY_Livingston,MI_Wayne,Non Speciality Crop,RCP45
NY_Livingston,OR_Jackson,Speciality Crop,RCP45
NY_Livingston,NJ_Salem,Speciality Crop,RCP45
NY_Livingston,OH_Sandusky,Speciality Crop,RCP45
NY_Livingston,OH_Lucas,Non Speciality Crop,RCP45
NY_Livingston,PA_Cumberland,Speciality Crop,RCP45
NY_Livingston,NJ_Monmouth,Speciality Crop,RCP45
NY_Madison,MI_Berrien,Speciality Crop,RCP45
NY_Monroe,NJ_Salem,Speciality Crop,RCP45
NY_Monroe,NJ_Gloucester,Speciality Crop,RCP45
NY_Monroe,OH_Ottawa,Speciality Crop,RCP45
NY_Monroe,NJ_Burlington,Speciality Crop,RCP45
NY_Monroe,OH_Erie,Speciality Crop,RCP45
NY_Monroe,MI_Wayne,Non Speciality Crop,RCP45
NY_Monroe,MD_Anne Arundel,Non Speciality Crop,RCP45
NY_Monroe,MI_Berrien,Speciality Crop,RCP45
NY_Monroe,OH_Lake,Non Speciality Crop,RCP45
NY_Monroe,OR_Jackson,Speciality Crop,RCP45
NY_Niagara,NJ_Salem,Speciality Crop,RCP45
NY_Niagara,NJ_Gloucester,Speciality Crop,RCP45
